"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: inputFile","Param: nbRows","Param: quoted","Param: wrapWithBufferedReader"
"com.univocity.articles.jmh.GenJavaParser.parseFile","avgt",1,50,4869382.851439999,36485.82576910596,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.GenJavaParser.parseFile","avgt",1,50,4099708.9167400002,6534.69485122952,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.GenJavaParser.parseFile","avgt",1,50,1.548654601466E7,63971.599628685675,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.GenJavaParser.parseFile","avgt",1,50,9630511.794140002,15664.303844748374,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,21.799516998540568,0.16392970972817142,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,21.258645637176905,0.15053954731612118,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,33.192031386305025,0.11920446963784996,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,28.684007141886354,0.12216876956958406,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,146.63992777152407,0.8340275108148116,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,105.15211785951128,0.6027157321661858,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,1360.5184871281228,10.151012764670304,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,1011.2402490470307,13.601381840372147,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,13421.538901690063,105.15738005942413,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,9524.065964240457,13.234449851869796,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,136428.86578,1418.858311397071,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,94574.76197141023,1003.0398914700595,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,1325533.8870400002,1582.3517985771402,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,934419.7623200001,710.9163023402908,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,4236211.645159999,19336.38187315601,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.JCsvParser.parseFile","avgt",1,50,2811022.42082,3449.3583817602657,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,20.469138931794564,0.13454386858449288,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,20.240768774387334,0.21217756869720528,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,31.265473086797115,0.1278057368430907,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,28.212314053207574,0.16535748113798207,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,148.96329988979042,0.24268054042857473,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,111.92145062289937,0.155330354005492,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,1453.4125401230735,8.304296056383905,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,955.1798009405953,1.8642579568783824,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,13931.255288565737,74.3353030683987,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,9493.984988962446,22.072911264425255,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,138685.48569000003,272.08422534618626,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,94809.1883083333,243.07385089067057,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,1365335.11168,4781.303584673355,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,930487.06898,3576.422578520122,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,4363888.96494,15011.98468485287,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.JacksonParser.parseFile","avgt",1,50,2976824.485680001,14858.612940699895,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,29.3976787619997,0.7202894373785085,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,29.16551206771788,0.6696648203836748,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,43.033205834033645,0.7097235289361643,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,40.69127364098213,0.6158710155859523,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,193.08785326370165,2.1473776962336566,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,171.88976106996085,1.340840255737793,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,1840.7526410301125,3.413650493846273,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,1583.933916526275,8.855872714973499,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,17614.12673015873,33.6058453199887,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,15452.341035712097,141.90350340611408,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,176080.16721714285,464.43386320417915,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,151460.41491000002,328.36858360407956,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,1732943.3273800004,4879.431101376859,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,1497675.9615999996,5138.404030776945,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,5525471.430720001,15616.982161969261,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.JavaCsvParser.parseFile","avgt",1,50,4789507.691240001,26317.658922554732,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,22.127986113775172,0.1242301280275051,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,21.5697616017343,0.10400804911492958,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,36.84261709363293,0.09794263093640135,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,33.5002146658499,0.16542354418723137,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,177.1907027047164,1.3066011615740543,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,165.76681255518167,1.6781184974604075,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,2185.4433870313646,6.0729632971800624,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,1627.720527853856,61.35618373325993,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,19897.36980877584,680.6337951508458,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,14437.391423806417,531.3997828324289,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,199481.46199952374,7410.557321350015,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,148230.1846663492,7567.712961119553,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,2081256.9605599993,9101.619147207908,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,1424704.2600600002,53097.34700909757,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,6610777.703980002,17468.02990548591,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.OpenCsvParser.parseFile","avgt",1,50,4355408.09962,30125.757392506035,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,23.530447698047023,0.08774441012166909,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,23.323272107635507,0.06182859214459185,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,39.265714709285646,0.16816116101038697,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,32.932477496167806,0.07822367204922095,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,195.16929393054042,0.4128259091358017,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,142.7977728396706,0.5055553552840937,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,1706.0480329239872,3.1925549216756504,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,1254.5426526258962,5.4217157906610165,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,17354.479204283656,34.07836153209983,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,11989.834346850072,30.8130546499123,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,168445.49052000002,469.9208799992574,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,122604.50178133331,657.3904064537128,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,1673356.3760600004,22795.547282215346,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,1205519.5066600002,6380.294615235217,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,5297194.439,46201.4736916151,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,4075179.7164,22007.618388727693,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,22.730460910863343,0.1592817751311569,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,22.041524249717884,0.14213354566878691,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,40.93758614584453,0.129421181212312,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,34.94772824784238,0.14672679574539424,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,212.3345374180022,2.3216949794192288,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,172.58233456196984,0.44515742513726286,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,2203.62689610596,13.192480478943827,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,1412.4186266219754,3.408555958391176,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,20136.38716490981,52.29983197399976,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,16995.403896521933,222.22013744693658,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,203944.21197666664,1195.2762526082756,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,160371.0434857143,1092.0881485193268,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,2002961.2949200002,19799.144968124303,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,1603714.9529599997,18072.514351394257,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,6348187.180880001,30569.922680877105,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,4987105.283360001,58190.85567053082,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,20.799865824474065,0.13640994391996314,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,20.547463987190728,0.13462388511555506,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,32.07922559911513,0.10964302772353308,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,27.282275248051054,0.07423174989608282,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,107.76538506837292,0.4782689626502958,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,91.42872894858843,0.23237421998248864,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,942.4627398120174,14.308004743736884,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,1023.6705474086534,4.517115005403739,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,11647.536610515286,169.97259482269277,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,7459.675866705163,66.68823029639803,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,102628.47790651517,2370.163100601839,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,74660.33376000002,148.01784897841745,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,982690.2491499999,24922.206262347445,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,744521.08076,15252.412929519827,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,2635456.901859999,37843.25111132883,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,2321910.0711999997,7837.165412934656,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,22.568834281234277,0.11919497561791309,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,22.530172544291233,0.17214575620065956,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,36.87070063183761,0.20452733753927071,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,34.141214559556914,0.3903575798332444,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,168.2832883172574,0.30522995742163744,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,146.191969356218,3.086176581877735,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1714.9171417949399,50.016114705243886,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1641.7646366200188,8.623478502048743,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,15760.05016852075,234.15113637640823,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,15492.302246225034,277.8144510905207,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,163915.8772942857,1239.7614276600507,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,133140.56095,1174.3551606105848,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1616134.1788199998,8127.541802978937,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1282506.9355,12397.589748699205,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,4932034.285000002,95046.0475585085,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,3968221.65212,48162.840749917166,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4349.932236138979,13.495452444919762,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4329.469977465792,15.545110213519926,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4356.361732563864,14.266843291642903,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4332.472680006164,11.52093991398973,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4492.507697028105,11.81202380929043,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4516.219534954998,38.0277524785077,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,6085.432669740287,37.61360443186614,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,5855.988961136893,24.420431209892307,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,20121.76377159091,45.06525212044858,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,17534.361518356855,60.41500507677205,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,154325.93054428574,1126.621095463215,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,130439.23900888886,409.3277913731576,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,1460668.1127599997,11381.639302935875,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,1217036.0324000001,8608.094474953616,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4618588.48976,11969.608572243238,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,3875463.2801400004,45301.56512642871,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.WayIoParser.parseFile","avgt",1,50,28.725128528497386,0.0938503661586839,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.WayIoParser.parseFile","avgt",1,50,28.630535794794522,0.1016889445835612,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.WayIoParser.parseFile","avgt",1,50,49.96742792850471,0.16704590835833277,"us/op","./worldcitiespop.txt","10","true","false"
