"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: inputFile","Param: nbRows","Param: quoted","Param: wrapWithBufferedReader"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,24.118263296096146,0.22287103474018355,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,61.143062827882765,0.13593197122476416,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,501.4882608422789,0.43676129831095034,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,5656.263517097097,10.441364707615204,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,54608.28925523808,53.45482360236103,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,587428.2486199999,3964.3716460830565,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,5652539.157679999,12670.443580651747,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.BeanIoParser.parseFile","avgt",1,50,1.793379623648E7,61786.89052580974,"us/op","./worldcitiespop.txt","-1","true","false"
